root_x,root_y,root_z,lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z
0.465688,18.1367,-16.2514,1.661572638,9.261497578,-18.2843597,1.217953451,1.1934683,-22.35968283,-1.066793823,10.69932677,-10.73361109,-0.969874677,2.633704028,-13.41157788
0.465585,18.2185,-15.6911,1.675668523,9.463135074,-18.04208867,1.317425588,1.291899621,-22.22614958,-1.065029523,10.76219381,-10.23133458,-1.017321293,2.515706428,-12.28421575
0.466144,18.3103,-15.1276,1.711696311,9.692211213,-17.79268261,1.430690965,1.427979889,-22.08135573,-1.058897507,10.7969707,-9.752706059,-1.071811762,2.414091748,-11.18991049
0.466159,18.4018,-14.5736,1.766237598,9.93362436,-17.54361423,1.538906987,1.586724612,-21.93444971,-1.037485332,10.81788319,-9.292102249,-1.115423782,2.329377234,-10.10331933
0.467527,18.4756,-14.0337,1.843034249,10.19953397,-17.36101501,1.662022064,1.763593552,-21.68565143,-1.023552696,10.82177309,-8.858962341,-1.151470265,2.25609493,-9.040026572
0.473836,18.5256,-13.4901,1.944187729,10.48861744,-17.19013882,1.781701193,1.977563105,-21.51003506,-1.009989833,10.78697913,-8.423785028,-1.191546719,2.192249742,-7.996575838
0.481036,18.5989,-12.9379,1.919897043,10.53486873,-16.60343497,1.771390644,2.248988533,-21.27116079,-0.978114691,10.75864917,-7.998983309,-1.241785682,2.200198119,-6.988194715
0.48591,18.6294,-12.4031,1.87169608,10.50359951,-15.96277882,1.742846447,2.488784522,-20.95807781,-0.957897862,10.69244479,-7.587816208,-1.257262908,2.191583961,-6.028216024
0.484465,18.6482,-11.8797,1.822457764,10.45938818,-15.31587164,1.759558062,2.722396561,-20.64711944,-0.935503066,10.60127077,-7.213898235,-1.255555058,2.200356039,-5.15842894
0.477775,18.6568,-11.3644,1.764173773,10.38820409,-14.64667674,1.807818845,2.980178396,-20.45481392,-0.909051299,10.50579436,-6.845169178,-1.246497986,2.223455209,-4.36500705
0.471937,18.6627,-10.85,1.716981096,10.31974215,-13.96961596,1.911475978,3.249096808,-20.1166993,-0.881341286,10.40882486,-6.467010231,-1.22560514,2.246495296,-3.645714197
0.464459,18.6555,-10.337,1.670224697,10.22634886,-13.2741774,1.952109879,3.522556858,-19.73809029,-0.867111585,10.31935461,-6.072985566,-1.190039821,2.251070577,-3.005965096
0.459364,18.6388,-9.82974,1.627446928,10.11865937,-12.55554793,1.993751185,3.816417226,-19.41818297,-0.847396931,10.23623552,-5.667743648,-1.143939157,2.214243805,-2.449240101
0.457359,18.6,-9.32939,1.585833604,9.982197497,-11.82729455,2.033321712,4.121791294,-19.06642334,-0.840449377,10.13938632,-5.267958138,-1.08738412,2.126866188,-1.962990132
0.44953,18.5353,-8.8342,1.54557238,9.817572304,-11.09444208,2.086424593,4.448794672,-18.68533365,-0.843952625,10.02814601,-4.87021064,-1.011172973,1.99454231,-1.550172392
0.437947,18.4932,-8.33111,1.50260193,9.656968952,-10.3148648,2.128926356,4.767958285,-18.21840044,-0.853097271,9.943020066,-4.483874235,-0.927029195,1.854970143,-1.221420838
0.424778,18.4021,-7.83871,1.488263435,9.44749284,-9.53548241,2.158747594,5.067411112,-17.73392277,-0.851183458,9.822553079,-4.095509425,-0.798409072,1.651826502,-0.944231987
0.411264,18.3174,-7.3417,1.481915863,9.258157282,-8.752172989,2.221444978,5.399282965,-17.196993,-0.855376019,9.712106247,-3.703199255,-0.6754068,1.437681461,-0.73930866
0.393959,18.2239,-6.84383,1.511046406,9.067950719,-7.96483764,2.257500819,5.711292341,-16.61320967,-0.858182876,9.618015365,-3.263604614,-0.552907207,1.235996898,-0.599771515
0.375904,18.1349,-6.34195,1.581742275,8.89270864,-7.107975194,2.18085629,6.003127319,-15.9207337,-0.857269073,9.536008342,-2.77541076,-0.354488339,1.099765439,-0.481893538
0.365765,18.0397,-5.8304,1.68096835,8.754312851,-6.323122228,2.162941153,6.327567568,-15.22228277,-0.869188844,9.450987241,-2.254393283,-0.179261238,1.024702674,-0.34191403
0.35094,17.9347,-5.32813,1.794749757,8.594390042,-5.467157205,2.120632999,6.544997088,-14.41284672,-0.872241044,9.327711265,-1.822968453,-0.127088048,0.935616986,-0.447813812
0.33557,17.7489,-4.86948,1.949305911,8.365955716,-4.673944236,2.092014487,6.740881015,-13.67918771,-0.84913022,9.171044754,-1.35525676,-0.091579689,0.829596796,-0.41310838
0.31234,17.6307,-4.39393,2.116837403,8.224547698,-3.844294625,2.060378174,6.964141252,-12.91160199,-0.81627954,9.101575388,-0.827713319,-0.026108808,0.818383752,-0.256800326
0.289129,17.5265,-3.90241,2.281807374,8.116601836,-2.991116801,2.020962158,7.130889468,-12.07333073,-0.764535843,9.010123501,-0.353898045,0.012615451,0.803326022,-0.186043446
0.265304,17.4136,-3.42672,2.472864307,8.028632437,-2.109039528,1.964499582,7.196427275,-11.17126143,-0.71173052,8.896175174,0.077970148,0.034791982,0.799975297,-0.134808747
0.25009,17.2997,-2.96804,2.71136646,7.973484808,-1.170011121,1.872820226,7.177577201,-10.19493398,-0.681910178,8.779259675,0.451939918,0.042548306,0.7017583,-0.110742775
0.240411,17.2183,-2.50608,2.824034367,7.938522868,-0.360807174,1.82995526,7.182370859,-9.333272726,-0.679714816,8.671691819,0.74312168,-0.010096414,0.647880727,-0.143390654
0.223618,17.1382,-2.07347,2.973441886,7.941268871,0.446961824,1.785998125,7.131567875,-8.458952236,-0.687603557,8.563940582,0.981649426,-0.059126059,0.61006144,-0.177821986
0.204997,17.0762,-1.64754,3.122957774,8.006631482,1.278004666,1.739788855,7.018182979,-7.551904113,-0.681347648,8.467294142,1.212630478,-0.08531758,0.587909608,-0.179057686
0.18924,17.0273,-1.2092,3.227470277,8.11035367,2.101551433,1.715938146,6.860112785,-6.623333724,-0.660539244,8.356816516,1.445487317,-0.094606393,0.559291382,-0.179508418
0.178203,17.0015,-0.760022,3.251914442,8.251539823,2.944498174,1.698135093,6.659389704,-5.665461624,-0.642021464,8.257778124,1.671342936,-0.100105575,0.550703351,-0.18672076
0.169919,16.9925,-0.300203,3.232101452,8.416694137,3.78422191,1.670217932,6.433659838,-4.71970251,-0.635047361,8.187747628,1.890081842,-0.105567725,0.56383658,-0.183587575
0.165626,16.9996,0.16301,3.166407719,8.593803391,4.586689609,1.649274538,6.192236428,-3.801071268,-0.626914984,8.128341781,2.087234188,-0.084302166,0.586634876,-0.178340447
0.167878,17.0357,0.644132,3.037829319,8.797387219,5.39468879,1.628774506,5.933489697,-2.847982201,-0.62409672,8.091371773,2.272926855,-0.052284946,0.634990759,-0.173278421
0.175168,17.1003,1.14519,2.891182525,9.048920024,6.237253736,1.597601165,5.637599486,-1.792390787,-0.638421111,8.108228497,2.454888448,-0.04168497,0.707062308,-0.170435801
0.178657,17.1407,1.61764,2.787632224,9.204142511,6.897141707,1.581070518,5.372750567,-0.885538246,-0.638921128,8.118634238,2.623172447,-0.02944992,0.736775988,-0.165388628
0.181907,17.1993,2.10585,2.671093583,9.38317318,7.571952366,1.56944274,5.084833989,0.069714697,-0.649338096,8.168068543,2.779790416,-0.009774167,0.787609393,-0.148677346
0.195536,17.2962,2.64111,2.516013807,9.590212559,8.273300852,1.553143421,4.785454782,1.089082412,-0.668080526,8.256033526,2.96438189,0.001072051,0.856860718,-0.105433959
0.20987,17.4108,3.18932,2.349411251,9.79270229,8.948937062,1.530653501,4.489184418,2.142326551,-0.689979259,8.370987391,3.141517098,0.011965999,0.923362415,-0.05478203
0.218742,17.5297,3.73198,2.184122286,10.00500156,9.610222228,1.518636709,4.201397195,3.280622272,-0.719247725,8.503216118,3.296044795,0.012198989,0.991370272,-0.01784777
0.223321,17.6679,4.27405,2.03062385,10.21743561,10.23810429,1.501901884,3.919050064,4.371132432,-0.757992427,8.680211686,3.456564359,-0.000427774,1.096117587,0.035636722
0.227989,17.7824,4.80186,1.901961752,10.37917351,10.80840095,1.474202286,3.65395013,5.431696345,-0.795817718,8.857442811,3.638661005,-0.015537302,1.175858173,0.109609279
0.223598,17.8885,5.32342,1.797436872,10.52366747,11.34336414,1.453602337,3.406681755,6.505150358,-0.828785674,9.035350996,3.830879841,-0.049448963,1.216121209,0.185871311
0.216492,18.0012,5.85215,1.707073846,10.67223938,11.86935478,1.442608819,3.174975065,7.624298194,-0.863592487,9.230504645,4.026842069,-0.12244974,1.256382674,0.257362929
0.208468,18.096,6.38433,1.6323661,10.78926268,12.39636334,1.425223715,2.956293496,8.769542719,-0.911883025,9.442238753,4.227869689,-0.23046332,1.317814349,0.326073382
0.224602,18.1979,7.01756,1.545650152,10.8043008,12.98145851,1.39863276,2.778725139,9.894384961,-0.987199013,9.689173733,4.438692536,-0.397299143,1.41145474,0.438266615
0.21259,18.2797,7.56478,1.491789255,10.84825644,13.48157371,1.382381478,2.621728499,11.02380892,-1.057441217,9.956192994,4.601552822,-0.500485003,1.52930451,0.552783571
0.200715,18.3632,8.12042,1.436307308,10.87781125,13.97128982,1.392890542,2.482626266,12.15980764,-1.152810246,10.28910729,4.699332256,-0.597637635,1.676989889,0.696617932
0.187726,18.4439,8.67068,1.380517986,10.8964989,14.44910059,1.384947451,2.37526889,13.31913065,-1.240081231,10.56060077,4.950979093,-0.674415937,1.872151341,0.86724301
0.170481,18.5208,9.21692,1.334018859,10.89125068,14.89471673,1.360541564,2.291842586,14.44631003,-1.28812693,10.71348672,5.387860221,-0.721693144,2.096295882,1.0471993
0.159679,18.59,9.76168,1.307575764,10.85674784,15.31110424,1.322098717,2.214255554,15.49710378,-1.325467104,10.86342318,5.819230472,-0.756727657,2.334920895,1.26023634
0.15564,18.6515,10.2938,1.286768468,10.8054645,15.70658423,1.298845458,2.169709722,16.50783048,-1.261898343,10.79347132,6.554977897,-0.725866255,2.598375941,1.501364631
0.148098,18.696,10.8182,1.266241494,10.72944332,16.08335825,1.281982171,2.145087296,17.45197825,-1.202261411,10.73703788,7.239211759,-0.707007074,2.870136864,1.763468925
0.134624,18.7207,11.3499,1.237913604,10.63346712,16.4655781,1.245031925,2.123183419,18.31444568,-1.162902587,10.68861134,7.892720611,-0.732398174,3.141416012,2.034848873
0.119584,18.7296,11.8826,1.207205423,10.53265839,16.86423293,1.189023775,2.123448244,19.13128249,-1.134383441,10.62995993,8.553264408,-0.810306832,3.412025632,2.34077003
0.104814,18.7398,12.4098,1.180825252,10.4189861,17.24621573,1.1613492,2.118898979,19.79292347,-1.115492995,10.57974554,9.225390479,-0.866872348,3.700364674,2.679139573
0.0889422,18.73,12.9245,1.157795239,10.32359379,17.64439186,1.145641353,2.133671817,20.41727626,-1.081735206,10.49697283,9.903459766,-0.906166989,3.970604691,3.033722896
0.0717558,18.6983,13.4343,1.13879316,10.22682776,18.05138411,1.128404253,2.089102535,20.94790869,-1.045285449,10.38909864,10.58760309,-0.95216806,4.232366223,3.400671133
0.0620352,18.6629,13.9487,1.138036586,10.123091,18.43912775,1.103966039,2.000034707,21.37705406,-1.010331726,10.268876,11.2935834,-1.008226577,4.511998803,3.776729349
0.0563197,18.6179,14.4739,1.14535206,10.01586259,18.84304598,1.086252769,1.86975886,21.73690696,-0.983598115,10.13717787,12.03086918,-1.099369254,4.791958915,4.201921431
0.0511438,18.5612,14.9995,1.151203118,9.900808828,19.24870758,1.061856915,1.713585537,22.0280522,-0.961757967,9.986498148,12.79899856,-1.19209761,5.057865845,4.697511786
0.0425274,18.4836,15.5162,1.149112347,9.764021125,19.64476843,1.010920338,1.517861938,22.25703666,-0.958728254,9.817950743,13.56989267,-1.265852622,5.317587181,5.224065735
0.0293481,18.3969,16.0321,1.153980277,9.627876285,20.03733894,0.939504011,1.293419996,22.43655572,-0.975306394,9.632165775,14.33577132,-1.330873822,5.581780408,5.776961979
0.0209293,18.3022,16.5509,1.167042025,9.492542447,20.4379063,0.841980102,1.06541941,22.5606481,-1.002218632,9.443553385,15.10689712,-1.395421191,5.835520758,6.384647518
0.00945213,18.1989,17.0649,1.175185167,9.364608897,20.86150445,0.623030142,0.91148005,22.66359419,-1.046541864,9.250667785,15.88873679,-1.456305155,6.051663997,7.048076273
-0.00735755,18.0864,17.5764,1.177691651,9.240381427,21.31855371,0.448313998,0.83542523,22.81615763,-1.10854645,9.070594268,16.66257789,-1.503939984,6.280557691,7.731730859
-0.013495,17.9646,18.0993,1.192057528,9.080268443,21.71974373,0.397423194,0.746367662,22.82689535,-1.175385403,8.899294442,17.42747873,-1.54950022,6.515410832,8.436447675
-0.0294848,17.8357,18.5554,1.149326952,8.927226243,22.13210095,0.341209299,0.668528117,22.857044,-1.285514508,8.71302476,18.22091353,-1.592513117,6.62611708,9.185201921
-0.0219601,17.733,19.0531,1.120242712,8.810154879,22.57309329,0.272967305,0.626288725,22.91136137,-1.38726761,8.559033822,19.05088947,-1.597506101,6.721462438,9.985962496
-0.0104659,17.6381,19.555,1.093208081,8.701256059,22.99362024,0.226375014,0.602628722,22.96500177,-1.490696576,8.426005123,19.88957826,-1.594390403,6.81028923,10.81003454
-0.0028159,17.5385,20.0411,1.051577917,8.578907183,23.36962573,0.21116255,0.579270575,22.99263797,-1.606633978,8.306887644,20.7388781,-1.572415918,6.861499535,11.64025459
-0.00322595,17.436,20.5097,1.010116603,8.452773586,23.70498439,0.19412179,0.545061157,23.01059979,-1.708922353,8.202325123,21.62353882,-1.552034827,6.852057807,12.51527789
-0.00476786,17.3563,20.9692,0.975528642,8.356986293,23.98998021,0.188305116,0.540798866,23.02067669,-1.824186032,8.133292386,22.54174527,-1.537395539,6.780487073,13.43822429
-0.00217969,17.2894,21.4291,0.94178042,8.27009731,24.23778773,0.203311094,0.549453512,22.99835268,-1.941363572,8.099979714,23.42286209,-1.527977549,6.673332251,14.35022345
0.00128567,17.2327,21.8954,0.895897259,8.164297939,24.46960024,0.209074437,0.538935339,22.95507689,-2.007468808,8.119682647,24.27606517,-1.544906004,6.542221177,15.25931724
0.00893881,17.1965,22.3615,0.843398529,8.057443978,24.6999814,0.186361859,0.520859004,22.93582458,-2.032444775,8.204055085,25.12232082,-1.555249474,6.375474948,16.18446508
0.0175534,17.1744,22.8303,0.807109376,7.972798143,24.92165485,0.179726124,0.517035986,22.93437084,-2.035457924,8.323213332,25.96843676,-1.566946813,6.170118698,17.12279008
0.0186377,17.1669,23.3206,0.784860479,7.913173814,25.13951759,0.173616314,0.518737599,22.94164683,-2.019897237,8.460934731,26.80332543,-1.591326426,5.952618613,18.05151535
0.0184483,17.1849,23.8191,0.771212145,7.889202246,25.34237577,0.161280576,0.523947008,22.95339352,-1.994051271,8.621096357,27.60702322,-1.594757417,5.671565216,19.0628322
0.0135296,17.2172,24.3104,0.770184161,7.89477991,25.49833709,0.154751067,0.555339469,22.93195529,-1.970769794,8.789865019,28.37775241,-1.608099909,5.383713725,20.06161447
-0.00739437,17.2482,24.806,0.762562321,7.899566515,25.64810569,0.158752394,0.589420796,22.90590428,-1.924774179,8.97855674,29.14109288,-1.605486402,5.090977462,21.07063378
-0.0422669,17.3208,25.3303,0.748887292,7.949787399,25.83091268,0.158869085,0.649013566,22.92752565,-1.869511219,9.259461173,29.96281225,-1.566340322,4.775795403,22.15672058
-0.0620145,17.3913,25.8556,0.774881126,8.044403584,26.01124574,0.161057505,0.730682167,22.95995928,-1.836456879,9.431366651,30.66095129,-1.577546598,4.480982454,23.18758245
-0.062601,17.4522,26.3649,0.833166068,8.16009421,26.17345337,0.171266894,0.817527752,22.98106882,-1.801791783,9.563333185,31.32183841,-1.569655455,4.176213811,24.22554677
-0.0618587,17.5177,26.871,0.856348904,8.263893712,26.36261314,0.17499212,0.865395941,23.02584814,-1.761006783,9.753465247,31.97770444,-1.56077847,3.870151631,25.33417404
-0.0847451,17.6073,27.4118,0.882590556,8.392697134,26.57664976,0.188900571,0.910544782,23.09733103,-1.710840372,9.932024435,32.61877551,-1.554500482,3.598338965,26.46137435
-0.106189,17.7098,27.9797,0.912962481,8.551206786,26.80678297,0.219776433,0.98015032,23.17963623,-1.657241629,10.0858185,33.24514846,-1.55029448,3.345276617,27.59048789
-0.121678,17.8051,28.5569,0.950980118,8.73243267,27.05513224,0.267594646,1.056880019,23.28511852,-1.618167555,10.20762344,33.86281031,-1.542325024,3.096470592,28.73630898
-0.14002,17.8956,29.1257,0.987044408,8.913245555,27.30306376,0.361929126,1.099449281,23.39544327,-1.580729228,10.32537737,34.45789788,-1.524892701,2.865187581,29.90194855
-0.15938,17.9728,29.6767,1.005626742,9.085105264,27.52948533,0.482687262,1.12296095,23.50047923,-1.552503502,10.4547178,35.02690932,-1.524843653,2.657201032,31.10417237
-0.157963,18.0168,30.2264,1.030579646,9.266403343,27.74103561,0.588886859,1.181099488,23.60326403,-1.557986907,10.54097505,35.57715242,-1.524980193,2.452984223,32.31314604
-0.155898,18.0704,30.7997,1.084020245,9.500900561,27.94096571,0.712621468,1.300260961,23.73592235,-1.562984699,10.58318234,36.12145896,-1.517827698,2.284590131,33.48384742
-0.155536,18.1307,31.3613,1.185844129,9.84402611,28.01615421,0.873768531,1.432507801,23.8968482,-1.560978612,10.61346686,36.6371241,-1.508736586,2.150876529,34.64794135
-0.155819,18.188,31.9145,1.276733627,10.11374826,28.24467085,1.022894248,1.607077671,24.09147865,-1.549320461,10.63043732,37.1273224,-1.501809796,2.062720255,35.78472675
-0.148613,18.246,32.4745,1.309564328,10.25010687,28.68566329,1.081721632,1.821695641,24.31773517,-1.534846197,10.62785097,37.60178161,-1.500053588,1.999400458,36.90010595
-0.0443963,18.2885,33.0039,1.432500714,10.45593909,29.09428288,1.075222033,2.112277868,24.56787297,-1.537162965,10.52925772,38.11342534,-1.507098677,1.882079651,37.98873331
-0.115616,18.3375,33.5947,1.389532212,10.54887493,29.5557739,1.126592408,2.308189015,24.86212756,-1.513396415,10.5432171,38.54014437,-1.503724131,1.894167172,39.06516347
-0.133249,18.3598,34.1519,1.394351103,10.67138804,29.99495018,1.127852083,2.534300568,25.12936596,-1.497253852,10.48788629,38.97389131,-1.524264451,1.875216782,40.08758739
-0.117624,18.3671,34.6945,1.420393478,10.79131464,30.41303467,1.133750987,2.764809807,25.36858561,-1.482221255,10.39570552,39.39159202,-1.544803876,1.853769907,41.0347806
-0.115115,18.3579,35.225,1.388131349,10.76652308,30.97862517,1.131896124,2.972930621,25.61437095,-1.459209947,10.29470676,39.80177158,-1.564340284,1.854495402,41.89798886
-0.111419,18.3392,35.7614,1.242982059,10.47706484,31.89826495,1.094834958,3.245587495,25.91937924,-1.434474096,10.17130907,40.21401967,-1.585910824,1.853576321,42.67935997
-0.113042,18.3068,36.3067,1.139895966,10.28063934,32.69721616,1.121339125,3.519420132,26.27323026,-1.428110134,10.04728033,40.61892659,-1.60824146,1.853255156,43.37316481
-0.122083,18.2689,36.8392,1.035136115,10.06863485,33.47253533,1.188142563,3.779297973,26.60157696,-1.433187032,9.94338853,40.99444136,-1.616183158,1.847660919,43.96382332
-0.127593,18.224,37.361,0.943074125,9.850362055,34.24209403,1.195228368,4.055266107,26.95958043,-1.443589517,9.846950904,41.36394777,-1.618472967,1.802737528,44.46071366
-0.123977,18.1653,37.8842,0.871962075,9.635639208,35.02631237,1.220213429,4.349146368,27.37134754,-1.452965459,9.736726342,41.74471884,-1.598020363,1.679483836,44.86774119
-0.112553,18.0852,38.4106,0.831932818,9.43385359,35.82486726,1.239126372,4.661529901,27.83572818,-1.46152464,9.599327957,42.16151239,-1.547678141,1.476958954,45.20351292
-0.0971625,18.0039,38.9342,0.819045616,9.249023192,36.61845198,1.249474964,4.983630264,28.32879523,-1.447147602,9.464200622,42.60701251,-1.484160156,1.259204441,45.45962388
-0.082269,17.9121,39.4597,0.820263828,9.043930142,37.41459203,1.265739353,5.292459356,28.86742525,-1.457119272,9.360763073,43.09385387,-1.371778948,1.051020048,45.66564601
-0.0763315,17.8223,39.9965,0.83374483,8.854632798,38.22792398,1.286696516,5.621289942,29.4739031,-1.483461669,9.269063018,43.61233084,-1.153879895,0.89540597,45.86782267
-0.0649844,17.7199,40.5192,0.870836177,8.662045431,39.06954955,1.296703428,5.983438704,30.15879419,-1.484983655,9.103432338,44.01903346,-0.952454982,0.726271148,46.00495131
-0.0908856,17.5839,41.0467,0.938239942,8.425445905,39.93579002,1.298738601,6.227073987,30.92390465,-1.489894402,8.958929203,44.48629097,-0.862762809,0.600673354,45.99232696
-0.124241,17.4612,41.3447,1.088482693,8.044808177,40.85329069,1.286057799,6.212621324,31.77196964,-1.485022756,9.064943011,44.97459712,-0.743692041,0.691063425,46.38812805
-0.0992835,17.4261,41.9667,1.180040047,8.067664217,41.69431315,1.281365421,6.65247732,32.58756988,-1.407146577,8.862214984,45.4663898,-0.792981201,0.517942128,46.23054449
-0.122775,17.2985,42.4449,1.32694001,7.855418506,42.59881547,1.285942664,6.729959166,33.46901112,-1.38951926,8.84060757,46.04350389,-0.775439577,0.586817038,46.21934114
