root_x,root_y,root_z,lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z
0.14046,17.1373,-25.9024,1.117391953,8.038513985,-23.45703409,0.474224225,0.51357714,-25.21842543,-1.859001785,8.263935158,-22.71704984,-1.394724661,6.491886243,-31.47603554
0.157674,17.1185,-25.4337,1.113263835,7.954738906,-23.25028157,0.460975423,0.507521105,-25.22447226,-1.851668553,8.412010554,-21.85119056,-1.379828495,6.242857973,-30.50484564
0.171939,17.1147,-24.9477,1.10959841,7.891940729,-23.05324799,0.446212981,0.513671521,-25.23223616,-1.823164258,8.58836338,-20.99482362,-1.376496985,5.9616169,-29.50250497
0.184113,17.1325,-24.4477,1.108044649,7.869287073,-22.86963807,0.434386883,0.536857233,-25.23164777,-1.786733388,8.779287829,-20.16820268,-1.347843667,5.675756471,-28.55220934
0.195508,17.1748,-23.9371,1.112764082,7.884829976,-22.69848169,0.417413064,0.579359198,-25.22464631,-1.73212166,8.971988738,-19.3925536,-1.342240654,5.364200807,-27.56427794
0.202421,17.2304,-23.413,1.124039549,7.927910658,-22.53595284,0.396781105,0.629916854,-25.2212042,-1.668198919,9.158878665,-18.6483559,-1.337149855,5.031874943,-26.52016023
0.205872,17.2984,-22.8873,1.137644082,7.993185047,-22.36827093,0.384818857,0.686081762,-25.20698051,-1.593945993,9.359028506,-17.92548823,-1.329281521,4.697107218,-25.43723321
0.203566,17.3827,-22.3526,1.141674201,8.074328555,-22.18274174,0.385011959,0.743781112,-25.17782621,-1.518321078,9.571713081,-17.23104272,-1.317588737,4.373989774,-24.34072737
0.187511,17.4747,-21.8034,1.138667555,8.169603504,-21.97573914,0.388609287,0.799276159,-25.12625475,-1.441916559,9.783930276,-16.5578468,-1.294960659,4.060780516,-23.21594098
0.180577,17.5573,-21.2578,1.148544803,8.280297166,-21.76571945,0.39022114,0.852857345,-25.06586417,-1.370999558,9.967914763,-15.91092589,-1.263754513,3.745925733,-22.06610334
0.196333,17.6411,-20.7104,1.18322465,8.428654272,-21.56022686,0.397033396,0.927606865,-25.00243278,-1.304721077,10.11445509,-15.28569234,-1.236642233,3.443139754,-20.89585148
0.208575,17.7304,-20.1518,1.213719041,8.590839435,-21.35434011,0.422060173,0.991619659,-24.94262045,-1.241248357,10.25340333,-14.67529464,-1.203135477,3.176867636,-19.69341847
0.21763,17.8184,-19.5799,1.236397313,8.765851124,-21.1340468,0.467907764,1.044405023,-24.86652723,-1.188062074,10.371752,-14.08503529,-1.164445976,2.941307371,-18.47754952
0.23074,17.8999,-19.0033,1.262419037,8.951713396,-20.89350184,0.538186018,1.108350536,-24.77600075,-1.147309589,10.45803287,-13.51639821,-1.128163118,2.723508903,-17.28065824
0.244526,17.9713,-18.4324,1.296180456,9.139749027,-20.65225137,0.639538491,1.17530097,-24.68209464,-1.115665397,10.51918541,-12.96889491,-1.081163121,2.537665604,-16.08151239
0.252147,18.0309,-17.8745,1.3268974,9.322440908,-20.41328243,0.753986456,1.239156789,-24.5648262,-1.097142005,10.57013741,-12.45147558,-1.042202174,2.378249737,-14.88538009
0.26463,18.0858,-17.3066,1.369194145,9.529363403,-20.16893123,0.849901279,1.342393457,-24.4193859,-1.082809985,10.6002974,-11.93978037,-1.008323079,2.244932979,-13.67052446
0.280779,18.1589,-16.72,1.437456076,9.775277847,-19.91369385,0.951030524,1.498609322,-24.24581163,-1.048494568,10.60755344,-11.43933432,-0.972387576,2.140573246,-12.49713049
0.29486,18.236,-16.1407,1.529842188,10.06450497,-19.69410019,1.065501435,1.683903227,-24.04681183,-1.016497043,10.60416434,-10.96707295,-0.943813616,2.069514316,-11.3633489
0.308975,18.3061,-15.5764,1.618341474,10.33555443,-19.4376848,1.151081856,1.898104781,-23.82222958,-0.99111111,10.58167245,-10.53222578,-0.924053916,2.015002628,-10.29681315
0.324811,18.363,-15.0186,1.628592133,10.42216665,-18.92650635,1.140392737,2.128170843,-23.57300999,-0.956983234,10.53418242,-10.10718881,-0.910600765,1.977454962,-9.266002663
0.339143,18.3913,-14.4663,1.564715651,10.33939419,-18.19460024,1.087656099,2.380354704,-23.30245726,-0.914666551,10.46241305,-9.675768322,-0.892432923,1.962925162,-8.23263058
0.348401,18.404,-13.9171,1.513852497,10.28504098,-17.51816456,1.076552583,2.639310379,-23.01479639,-0.878593098,10.37236566,-9.26074377,-0.874836759,1.952666158,-7.28404158
0.355059,18.4176,-13.3734,1.467654806,10.2284747,-16.83747594,1.125658215,2.908555981,-22.70470064,-0.846951989,10.2776758,-8.863909436,-0.854918861,1.991040214,-6.439877485
0.365238,18.4225,-12.8309,1.427985067,10.15829046,-16.14291759,1.228312007,3.189290428,-22.38809621,-0.81885473,10.18543757,-8.458432685,-0.820842693,2.020624974,-5.686058532
0.374801,18.4155,-12.3013,1.394194994,10.07081226,-15.43515812,1.28072664,3.499003845,-22.08950295,-0.796377393,10.09876275,-8.041700132,-0.785145108,2.008399697,-5.035465643
0.380949,18.4004,-11.7811,1.355756007,9.95662669,-14.70215843,1.349036453,3.810844451,-21.73431449,-0.774522941,10.01585668,-7.629512903,-0.751542749,1.954038668,-4.494047078
0.387713,18.3649,-11.2586,1.323575938,9.82194843,-13.96066164,1.398333994,4.126032596,-21.28960615,-0.753317425,9.918738757,-7.210960927,-0.697814696,1.856896961,-4.03215939
0.392414,18.3313,-10.7274,1.288724708,9.671464303,-13.16559575,1.461878621,4.449700894,-20.84986547,-0.741997693,9.828397609,-6.791148466,-0.611612086,1.744230105,-3.640250874
0.392886,18.2735,-10.2025,1.265121639,9.500090647,-12.3665316,1.519122306,4.783435268,-20.35317774,-0.727715778,9.720310833,-6.378273912,-0.508769753,1.593645737,-3.31711821
0.392286,18.1891,-9.68546,1.256060116,9.30133071,-11.57109685,1.590053699,5.155080853,-19.89859583,-0.723756548,9.603863993,-5.965650948,-0.390690208,1.40196937,-3.064495503
0.3945,18.1036,-9.16708,1.271399209,9.093966978,-10.72122599,1.605660196,5.452031556,-19.23895754,-0.725357128,9.500261966,-5.528402437,-0.229990218,1.212899192,-2.870399815
0.394487,18.017,-8.64491,1.32728386,8.897051536,-9.866096265,1.639960969,5.795401489,-18.61006515,-0.732996954,9.409022105,-5.057737026,-0.026796607,1.098945715,-2.703009706
0.395055,17.9346,-8.12085,1.416898649,8.714420967,-8.99824581,1.659035424,6.09258863,-17.86286644,-0.735818139,9.325335459,-4.576944055,0.189589588,0.997262359,-2.601800519
0.392634,17.8305,-7.60274,1.548226505,8.528831806,-8.131509578,1.662062675,6.326454929,-17.04030914,-0.716641122,9.214933084,-4.101851742,0.279481092,0.899461405,-2.569218852
0.386489,17.723,-7.09192,1.706552564,8.355005009,-7.2520129,1.665032835,6.584317162,-16.26485528,-0.667211058,9.109164931,-3.611180674,0.326043713,0.816755428,-2.539603771
0.378711,17.6369,-6.60062,1.853012401,8.226736538,-6.352687465,1.677253825,6.808738625,-15.41283547,-0.618109743,9.044448688,-3.116868504,0.355719366,0.789967907,-2.464317481
0.367375,17.55,-6.12166,2.011653861,8.117814446,-5.444939669,1.692325895,6.965527822,-14.51099642,-0.558594938,8.972547965,-2.652020476,0.379451808,0.762818447,-2.41226696
0.346298,17.4471,-5.6611,2.188011527,8.012112214,-4.525032503,1.687061297,7.045309692,-13.57854149,-0.524198991,8.880620418,-2.247574729,0.393680894,0.71708876,-2.3924609
0.317716,17.3383,-5.21211,2.363290353,7.929064219,-3.615104864,1.674626772,7.071481824,-12.6323574,-0.518402813,8.771605779,-1.907577423,0.391243704,0.676833452,-2.38942847
0.296823,17.2517,-4.75027,2.534966052,7.892731376,-2.724645865,1.680111287,7.06045746,-11.68854392,-0.517532553,8.66280997,-1.618340051,0.368233151,0.657718755,-2.409149208
0.283666,17.1796,-4.29555,2.688037267,7.916499563,-1.819323409,1.676614545,6.999763784,-10.74391482,-0.494224263,8.541639536,-1.359190841,0.342945501,0.627956552,-2.423644036
0.269176,17.1275,-3.84687,2.815638918,8.013544973,-0.868612017,1.641819302,6.870511859,-9.74156338,-0.467383034,8.427492723,-1.149925021,0.332219563,0.579355316,-2.426075724
0.246772,17.1478,-3.34543,2.867806764,8.200493534,0.07571429,1.614223164,6.730067438,-8.706593563,-0.453552692,8.374656568,-0.901467001,0.317491928,0.571360897,-2.396956016
0.234897,17.1797,-2.82024,2.879462047,8.400440114,0.984455337,1.598047151,6.551559058,-7.670650614,-0.447845661,8.304761295,-0.748095926,0.296926025,0.618015451,-2.510428207
0.25763,17.0703,-2.35635,2.910483711,8.485193429,1.832821872,1.605668346,6.302196312,-6.706659194,-0.414166466,8.144357964,-0.519348176,0.3177564,0.534345148,-2.491724519
0.257906,17.1194,-1.84848,2.875749063,8.754177731,2.73807001,1.57811072,6.067806764,-5.687560675,-0.405898088,8.146828265,-0.295482205,0.321258365,0.580102558,-2.444487413
0.248875,17.1404,-1.35462,2.855437557,8.931253175,3.495732991,1.574277352,5.811775009,-4.712734731,-0.422052498,8.145127022,-0.093240811,0.316914059,0.629318307,-2.414440096
0.23854,17.2075,-0.842463,2.748881026,9.223816329,4.362976027,1.565817543,5.499427494,-3.585406147,-0.44366366,8.186892869,0.06006962,0.314978672,0.707812474,-2.403636641
0.246047,17.2805,-0.324505,2.64433818,9.454429916,5.105689461,1.569497522,5.22676342,-2.577395957,-0.445646765,8.239788954,0.23353349,0.335565959,0.778856303,-2.382532076
0.266363,17.3724,0.205793,2.497224923,9.715079177,5.850538676,1.571570717,4.929056719,-1.51356634,-0.444571058,8.314159363,0.415781249,0.360083552,0.847981322,-2.359030058
0.291913,17.4388,0.732918,2.383716097,9.896046353,6.511444432,1.569856781,4.658810841,-0.514255875,-0.456140565,8.37211364,0.602472325,0.368655171,0.885906025,-2.33686602
0.317778,17.5232,1.27481,2.264886702,10.08160285,7.171326047,1.555111867,4.383491033,0.542514231,-0.484207558,8.471291865,0.782392432,0.37515031,0.940864961,-2.310682694
0.33683,17.6242,1.83435,2.143296885,10.26695053,7.823184493,1.545039464,4.116642237,1.64362447,-0.510447694,8.607000306,0.96286822,0.376731072,1.009296026,-2.25995231
0.336028,17.7412,2.404,2.027234321,10.46259503,8.478887635,1.547966538,3.849876806,2.810129836,-0.547887241,8.80141262,1.140261403,0.357232497,1.093951665,-2.181630526
0.333224,17.888,2.99602,1.900314778,10.67625676,9.135784847,1.553532067,3.58246954,4.054095704,-0.594460441,9.057809988,1.326999902,0.318110513,1.190252777,-2.101917646
0.343075,17.9863,3.59581,1.811277786,10.79334011,9.742367707,1.543669575,3.348831279,5.211060606,-0.644045351,9.295710997,1.483897679,0.220685115,1.236441376,-2.071873237
0.353279,18.0688,4.19164,1.73704242,10.8814301,10.33113953,1.536698994,3.151498245,6.400773766,-0.697515131,9.555117774,1.591299044,0.150007855,1.318320733,-2.003165869
0.351637,18.1579,4.7819,1.674095564,10.96673834,10.89838653,1.514138486,2.975703064,7.571767174,-0.771607638,9.889771128,1.646150234,0.048340427,1.422711405,-1.916036595
0.339056,18.2546,5.35379,1.628371652,11.04874571,11.42883822,1.488223111,2.814047149,8.740320875,-0.866631368,10.26575016,1.757319008,-0.080056993,1.586876974,-1.792508537
0.325662,18.346,5.91017,1.590862163,11.10870473,11.93489529,1.467132524,2.666016274,9.919345376,-0.916129072,10.44280229,2.235230731,-0.173028349,1.794205702,-1.655095194
0.317832,18.4301,6.4735,1.549968671,11.13788169,12.43214551,1.437515404,2.539341023,11.10676367,-0.961245489,10.615822,2.700115114,-0.242293451,2.024113121,-1.515525912
0.310001,18.5008,7.0413,1.528899869,11.13468606,12.90910741,1.4049682,2.44968009,12.27567027,-0.993473209,10.77744912,3.144345121,-0.280043481,2.275569131,-1.369298637
0.303614,18.5568,7.60139,1.522699417,11.09361135,13.35676179,1.376672907,2.383038761,13.38209495,-1.017860648,10.92685361,3.574396918,-0.315897805,2.528406451,-1.157549664
0.301741,18.6018,8.15823,1.515879086,11.01618664,13.78864344,1.348350854,2.304383119,14.41123047,-1.041036156,11.0751025,4.001221433,-0.340268837,2.777488009,-0.849396005
0.297867,18.6395,8.7127,1.49813586,10.92292888,14.21467571,1.341839236,2.233972324,15.38757346,-0.914493844,10.82299732,4.976272795,-0.310178726,3.092621123,-0.664372947
0.294925,18.6569,9.25745,1.479526588,10.80810016,14.63063718,1.32817263,2.189279016,16.30291128,-0.869447225,10.73899522,5.723701111,-0.368249342,3.413460983,-0.399855925
0.290391,18.6671,9.80388,1.461156341,10.68860868,15.03610474,1.303753608,2.171843693,17.12249013,-0.832924906,10.66248453,6.449119287,-0.472916838,3.730492066,-0.089797714
0.28476,18.6628,10.3496,1.444292428,10.56151175,15.44078911,1.277020391,2.153219631,17.83700198,-0.803378419,10.57408637,7.16393628,-0.542642423,4.060797197,0.214964141
0.277213,18.6523,10.884,1.430509479,10.43597575,15.83493911,1.261266219,2.080249274,18.42538795,-0.778927858,10.47116531,7.888536249,-0.634918129,4.386245886,0.564748103
0.268736,18.632,11.4179,1.424839744,10.31392135,16.23244971,1.251388927,2.028100033,18.95519329,-0.759558045,10.35070658,8.645582398,-0.741950225,4.714289657,0.963545221
0.256622,18.6114,11.9524,1.421792957,10.20286974,16.62694009,1.271352479,1.927819509,19.38980332,-0.738924808,10.21532765,9.428904131,-0.851537664,5.038952329,1.415011884
0.24074,18.5669,12.4469,1.431465558,10.08074827,16.96981224,1.287092989,1.796793019,19.74055722,-0.718006685,10.05319524,10.21391674,-0.97114574,5.341631767,1.915314938
0.245231,18.5147,13.0001,1.425072219,9.938765052,17.36829477,1.278036387,1.623707609,20.0424427,-0.724456374,9.885728247,11.0235203,-1.067667605,5.666263202,2.45789207
0.231941,18.4353,13.5254,1.437573044,9.799977931,17.74908137,1.244085412,1.420429066,20.28132747,-0.742846055,9.689530413,11.82490829,-1.145215852,5.987737619,3.024504804
0.215825,18.3446,14.0599,1.43796746,9.654026723,18.15565214,1.171542403,1.191312377,20.47532337,-0.791642518,9.489469355,12.62509891,-1.19954537,6.268934534,3.650969502
0.207002,18.2403,14.59,1.441965311,9.512315402,18.59514256,1.054802584,0.972187898,20.65583796,-0.865648719,9.290494282,13.44772841,-1.237177583,6.512376754,4.344787775
0.215182,18.1383,15.137,1.45556592,9.392550426,19.05858645,0.835939448,0.859895827,20.81047116,-0.957911231,9.09255925,14.28367332,-1.26278234,6.727225557,5.081339247
0.223631,18.0349,15.6808,1.466390444,9.267841963,19.52753007,0.7066584,0.780484331,20.88474159,-1.055811647,8.915475911,15.12195157,-1.270854888,6.914769351,5.851408104
0.220514,17.911,16.2002,1.454207562,9.107446845,19.98138856,0.65614363,0.692775438,20.899783,-1.166585344,8.748956961,15.94250944,-1.280958037,7.066927439,6.628631647
0.219454,17.7795,16.7313,1.394192565,8.921089069,20.46450187,0.59044815,0.61904999,20.88010107,-1.277174048,8.600908391,16.75188029,-1.299505769,7.190523718,7.416712368
0.239116,17.6848,17.2481,1.387228989,8.818994633,20.91288874,0.5332697,0.601154575,20.99775365,-1.382145239,8.474161039,17.61804754,-1.29942462,7.270627038,8.277545417
0.244413,17.5667,17.7241,1.358070334,8.679945592,21.24963912,0.494097424,0.57981436,21.02175258,-1.516360331,8.329625016,18.52831588,-1.30140048,7.261740736,9.18240156
0.249543,17.4862,18.2233,1.318689637,8.554745877,21.56069776,0.469931412,0.584235018,20.99819691,-1.646372991,8.254778447,19.43080757,-1.295909259,7.253475506,10.09572279
0.259409,17.3966,18.7217,1.2798353,8.429811337,21.84848516,0.448158941,0.569619869,20.97404642,-1.781633251,8.181553235,20.30707732,-1.295185776,7.187209334,11.01469571
0.271035,17.312,19.2202,1.239691481,8.320468237,22.1141912,0.426653082,0.558411088,20.95235292,-1.919675164,8.127198552,21.17996968,-1.298265217,7.053397534,11.94108481
0.259867,17.2459,19.6699,1.197501104,8.220363319,22.35770223,0.415196056,0.536825232,20.95808363,-2.037810579,8.151783111,22.06826308,-1.297463153,6.879702282,12.89820054
0.266446,17.2038,20.1603,1.146317088,8.1008986,22.59668918,0.397196427,0.509453954,20.92469328,-2.083831279,8.239451799,22.95051117,-1.308336995,6.685876393,13.8599481
0.287297,17.1856,20.6802,1.113225764,8.007763418,22.82987453,0.390356415,0.511120339,20.87511644,-2.095772193,8.350494617,23.79664703,-1.315280777,6.483195739,14.79125997
0.303387,17.1875,21.1917,1.100400653,7.954341581,23.05923709,0.38984444,0.526242518,20.86676262,-2.10100156,8.486450294,24.6262094,-1.303093056,6.237709848,15.74260305
0.31252,17.1942,21.6984,1.093961358,7.922898109,23.2678309,0.38929478,0.551202189,20.87232544,-2.100532683,8.638359534,25.4505079,-1.304436466,5.933119321,16.74961967
0.309181,17.2221,22.2093,1.086567345,7.924778788,23.46531184,0.392322405,0.598149092,20.88036956,-2.07979363,8.823782028,26.26943796,-1.327432208,5.600876987,17.81083842
0.29493,17.2705,22.7272,1.081357605,7.949842719,23.65900283,0.396555612,0.648300715,20.8827507,-2.031180421,9.047366644,27.08654699,-1.339484675,5.276514933,18.87404451
0.279842,17.3307,23.2687,1.092114665,8.00084228,23.84486922,0.404470661,0.700533838,20.87967675,-1.971729625,9.250283516,27.8626989,-1.339060641,4.956226558,19.91147815
0.266255,17.3787,23.8189,1.124467885,8.065459747,24.04462685,0.418203847,0.755395711,20.89328212,-1.929195288,9.366208414,28.5450875,-1.351547514,4.663314778,20.87946695
0.249198,17.4655,24.3769,1.154935935,8.176988936,24.26679579,0.433117059,0.845063038,20.93652936,-1.879852607,9.558718337,29.27272682,-1.36372806,4.350743098,21.9792481
0.253488,17.5216,24.9097,1.156152156,8.260024028,24.50931791,0.421376611,0.887957895,21.00605291,-1.841993082,9.761237822,29.95448216,-1.394606405,4.018236789,23.11619427
0.243705,17.5938,25.4677,1.173177158,8.373709943,24.75544607,0.431820008,0.93502487,21.08711196,-1.792090667,9.928831648,30.61351349,-1.420272859,3.715605313,24.27116546
0.231868,17.6917,26.0458,1.208999782,8.527482056,25.01261813,0.466963377,1.00070104,21.16935413,-1.736869466,10.08082311,31.2628695,-1.42380789,3.442498239,25.44298729
0.223815,17.7909,26.6383,1.254739524,8.70054723,25.26544288,0.535435384,1.058008182,21.25819603,-1.688231757,10.21440653,31.90176113,-1.421193242,3.185110442,26.62391636
0.210564,17.8857,27.2356,1.286993996,8.880176729,25.51980278,0.653472435,1.09774046,21.35740251,-1.644708789,10.3390288,32.5169424,-1.420955459,2.947093784,27.81735816
0.199627,17.9622,27.8304,1.31654167,9.066665216,25.7704014,0.803080672,1.151879696,21.45304854,-1.607383569,10.43498609,33.11739239,-1.428134854,2.724122586,29.02385263
0.20007,18.0243,28.4135,1.362488168,9.268403765,25.99981875,0.958969536,1.240726151,21.55236989,-1.589662765,10.50660067,33.69526666,-1.436754584,2.512206407,30.24637788
0.20453,18.083,28.9823,1.409224177,9.492682559,26.21614293,1.079381971,1.366966973,21.66146319,-1.58928621,10.58082192,34.24063694,-1.449853656,2.332640453,31.49194498
0.191129,18.1539,29.5731,1.480632735,9.749227998,26.4408235,1.221248994,1.536260386,21.81537294,-1.554353621,10.60940213,34.79660265,-1.441324845,2.204719419,32.69004907
0.198957,18.2081,30.1572,1.582911725,10.05197415,26.60965211,1.344756818,1.72858909,22.01547174,-1.540531121,10.61472883,35.31923038,-1.441734329,2.098640999,33.86936504
0.221784,18.2495,30.7295,1.674559657,10.32692749,26.85913921,1.430348106,1.964043458,22.24730815,-1.544471975,10.6145052,35.80880889,-1.460767235,2.00961654,35.04047706
0.225533,18.2929,31.3125,1.709711863,10.48830295,27.30986213,1.459096518,2.233287621,22.49570749,-1.517248353,10.58406658,36.31599381,-1.480336062,1.938976086,36.17476125
0.222081,18.3217,31.882,1.744350345,10.63592704,27.75869388,1.479249608,2.48484294,22.76016892,-1.47567887,10.53372641,36.81056917,-1.494384102,1.891169598,37.27619738
0.242941,18.3455,32.4436,1.69690273,10.57765248,28.42966766,1.488947294,2.746894501,23.01625747,-1.452512449,10.47557025,37.27431186,-1.499153506,1.869673518,38.30493131
0.317021,18.3486,32.9791,1.663767719,10.47411573,29.16839308,1.520724896,3.062468805,23.27290402,-1.445991496,10.36790967,37.73105486,-1.512567445,1.803340673,39.26532824
0.294698,18.3614,33.5436,1.564887282,10.34766171,29.88588401,1.609370531,3.342419234,23.55304469,-1.407046081,10.31089443,38.14659565,-1.514143906,1.843687059,40.1703237
0.274475,18.3505,34.0938,1.477057719,10.21878438,30.594055,1.70066488,3.640428718,23.84326484,-1.371831779,10.2288896,38.56380128,-1.518099474,1.86938185,40.99298783
0.255367,18.3273,34.6362,1.389389542,10.07647645,31.32748938,1.759441297,3.963313313,24.16835567,-1.349502553,10.1324474,38.97186224,-1.527455724,1.877370188,41.7194438
0.249453,18.2858,35.179,1.319202863,9.932648732,32.06895745,1.830786198,4.293210699,24.53977897,-1.337295664,10.0208797,39.40421186,-1.537678794,1.839348541,42.34564123
0.260138,18.225,35.7204,1.27766812,9.78738187,32.8145472,1.901827424,4.638310469,24.94853342,-1.325126228,9.888257867,39.86204935,-1.536759785,1.739709908,42.8900338
0.248754,18.1605,36.2825,1.217842365,9.612449384,33.59371632,1.966769371,4.990011904,25.41744705,-1.326062858,9.780122166,40.32251491,-1.511473392,1.62424889,43.35893889
0.246956,18.0803,36.8426,1.161005324,9.423173563,34.38716251,2.019590423,5.352734458,25.93440177,-1.339134071,9.663166786,40.77584878,-1.431202683,1.437819678,43.74715724
0.246225,17.9861,37.3911,1.121037525,9.213954746,35.18411918,2.06697791,5.710593228,26.49389426,-1.348548682,9.530689911,41.2195383,-1.306999008,1.216729262,44.06349574
0.244836,17.8815,37.9255,1.113951986,9.000410008,35.99788306,2.095755832,6.052847486,27.11123581,-1.351722791,9.394747918,41.68138955,-1.146085185,1.012038699,44.33749292
0.234332,17.7835,38.4372,1.154362863,8.779504271,36.84991218,2.127284302,6.362707021,27.81388374,-1.352661726,9.289589538,42.15603676,-0.925470783,0.858315356,44.57595445
0.224205,17.6928,38.9944,1.219588252,8.570090618,37.71978702,2.128131358,6.688581732,28.57532867,-1.388781591,9.202407151,42.66173158,-0.740104437,0.76911279,44.73125362
0.213012,17.5638,39.5189,1.29568518,8.33582924,38.59853275,2.125166294,6.933386993,29.39228169,-1.390051691,9.063767005,43.11560764,-0.62960089,0.645285473,44.75417649
0.211749,17.41,40.0415,1.379819304,8.104961402,39.46730487,2.107684057,7.147247664,30.23282791,-1.363623816,8.867721141,43.52629937,-0.571531987,0.491384062,44.63244772
0.192245,17.3667,40.5746,1.502994556,7.984402724,40.36371922,2.078715778,7.385663118,31.10829725,-1.352364987,8.885354747,44.12398054,-0.487520733,0.579888761,44.92679922
0.183431,17.2609,41.0724,1.678577468,7.807180533,41.27937282,2.031304267,7.507419529,32.01680604,-1.303706741,8.811078014,44.59406248,-0.463706383,0.565202163,44.97499183
0.170602,17.161,41.5399,1.885551001,7.661461964,42.17714074,1.942915358,7.589204423,32.93652374,-1.285404986,8.733854873,44.9901613,-0.455742882,0.569729683,44.96814503
